python3-guacamole	install	0.9.2-1
python3-html5lib	install	0.999-4
python3-httplib2	install	0.9.1+dfsg-1
python3-idna	install	2.0-3
python3-jinja2	install	2.8-1
python3-jwt	install	1.3.0-1ubuntu0.1
python3-louis	install	2.6.4-2ubuntu0.3
python3-lxml	install	3.5.0-1build1
python3-mako	install	1.0.3+ds1-1ubuntu1
python3-markupsafe	install	0.23-2build2
python3-minimal	install	3.5.1-3
python3-newt	install	0.52.18-1ubuntu2
python3-oauthlib	install	1.0.3-1
python3-padme	install	1.1.1-2
python3-pexpect	install	4.0.1-1
python3-pil:amd64	install	3.1.2-0ubuntu1.1
python3-pkg-resources	install	20.7.0-1
python3-plainbox	install	0.25-1
python3-problem-report	install	2.20.1-0ubuntu2.18
python3-ptyprocess	install	0.5-1
python3-pyasn1	install	0.1.9-1
python3-pyatspi	install	2.18.0+dfsg-3
python3-pycurl	install	7.43.0-1ubuntu1
python3-pyparsing	install	2.0.3+dfsg1-1ubuntu0.1
python3-renderpm:amd64	install	3.3.0-1
python3-reportlab	install	3.3.0-1
python3-reportlab-accel:amd64	install	3.3.0-1
python3-requests	install	2.9.1-3
python3-six	install	1.10.0-3
python3-software-properties	install	0.96.20.7
python3-speechd	install	0.8.3-1ubuntu3
python3-systemd	install	231-2build1
python3-uno	install	1:5.1.6~rc2-0ubuntu1~xenial3
python3-update-manager	install	1:16.04.12
python3-urllib3	install	1.13.1-2ubuntu0.16.04.1
python3-xdg	install	0.25-4
python3-xkit	install	0.5.0ubuntu2
python3-xlsxwriter	install	0.7.3-1
python3.5	install	3.5.2-2ubuntu0~16.04.4
python3.5-minimal	install	3.5.2-2ubuntu0~16.04.4
qdbus	install	4:4.8.7+dfsg-5ubuntu2
qml-module-io-thp-pyotherside:amd64	install	1.4.0-2
qml-module-qt-labs-folderlistmodel:amd64	install	5.5.1-2ubuntu6
qml-module-qt-labs-settings:amd64	install	5.5.1-2ubuntu6
qml-module-qtfeedback:amd64	install	5.0~git20130529-0ubuntu13
qml-module-qtgraphicaleffects:amd64	install	5.5.1-1ubuntu1
qml-module-qtquick-controls:amd64	install	5.5.1-1ubuntu1
qml-module-qtquick-dialogs:amd64	install	5.5.1-1ubuntu1
qml-module-qtquick-layouts:amd64	install	5.5.1-1ubuntu1
qml-module-qtquick-privatewidgets:amd64	install	5.5.1-1ubuntu1
qml-module-qtquick-window2:amd64	install	5.5.1-2ubuntu6
qml-module-qtquick2:amd64	install	5.5.1-2ubuntu6
qml-module-qttest:amd64	install	5.5.1-2ubuntu6
qml-module-ubuntu-components:amd64	install	1.3.1918+16.04.20160404-0ubuntu1
qml-module-ubuntu-layouts:amd64	install	1.3.1918+16.04.20160404-0ubuntu1
qml-module-ubuntu-onlineaccounts:amd64	install	0.6+16.04.20151106-0ubuntu1
qml-module-ubuntu-performancemetrics:amd64	install	1.3.1918+16.04.20160404-0ubuntu1
qml-module-ubuntu-test:amd64	install	1.3.1918+16.04.20160404-0ubuntu1
qml-module-ubuntu-web:amd64	install	0.23+16.04.20161028-0ubuntu2
qmlscene	install	5.5.1-2ubuntu6
qpdf	install	8.0.2-3~16.04.1
qt-at-spi:amd64	install	0.4.0-3
qt4-linguist-tools	install	4:4.8.7+dfsg-5ubuntu2
qt4-qmake	install	4:4.8.7+dfsg-5ubuntu2
qtchooser	install	52-gae5eeef-2build1~gcc5.2
qtcore4-l10n	install	4:4.8.7+dfsg-5ubuntu2
qtdeclarative5-accounts-plugin:amd64	install	0.6+16.04.20151106-0ubuntu1
qtdeclarative5-controls-plugin	install	5.5.1-1ubuntu1
qtdeclarative5-dev-tools	install	5.5.1-2ubuntu6
qtdeclarative5-dialogs-plugin:amd64	install	5.5.1-1ubuntu1
qtdeclarative5-qtquick2-plugin:amd64	install	5.5.1-2ubuntu6
qtdeclarative5-test-plugin:amd64	install	5.5.1-2ubuntu6
qtdeclarative5-ubuntu-ui-toolkit-plugin	install	1.3.1918+16.04.20160404-0ubuntu1
qtdeclarative5-unity-action-plugin:amd64	install	1.1.0+14.04.20140304-0ubuntu2~gcc5.1
qttranslations5-l10n	install	5.5.1-2build1
readline-common	install	6.3-8ubuntu2
remmina	install	1.1.2-3ubuntu1
remmina-common	install	1.1.2-3ubuntu1
remmina-plugin-rdp	install	1.1.2-3ubuntu1
remmina-plugin-vnc	install	1.1.2-3ubuntu1
rename	install	0.20-4
resolvconf	install	1.78ubuntu6
rfkill	install	0.5-1ubuntu3
rhythmbox	install	3.3-1ubuntu7
rhythmbox-data	install	3.3-1ubuntu7
rhythmbox-plugin-zeitgeist	install	3.3-1ubuntu7
rhythmbox-plugins	install	3.3-1ubuntu7
rpm	install	4.12.0.1+dfsg1-3build3
rpm-common	install	4.12.0.1+dfsg1-3build3
rpm2cpio	install	4.12.0.1+dfsg1-3build3
rsync	install	3.1.1-3ubuntu1.2
rsyslog	install	8.16.0-1ubuntu3
rtkit	install	0.11-4
run-one	install	1.17-0ubuntu1
runc	install	1.0.0~rc2+docker1.13.1-0ubuntu1~16.04.1
samba-libs:amd64	install	2:4.3.11+dfsg-0ubuntu0.16.04.13
sane-utils	install	1.0.25+git20150528-1ubuntu2.16.04.1
sat4j	install	2.3.3-1
sbcl	deinstall	2:1.3.1-1ubuntu2
sbsigntool	install	0.6-0ubuntu10.1
screen	install	4.3.1-2build1
seahorse	install	3.18.0-2ubuntu1
secureboot-db	install	1.1
sed	install	4.2.2-7
sendmail	install	8.15.2-3
sendmail-base	install	8.15.2-3
sendmail-bin	install	8.15.2-3
sendmail-cf	install	8.15.2-3
sensible-mda	install	8.15.2-3
sensible-utils	install	0.0.9ubuntu0.16.04.1
session-migration	install	0.2.3
session-shortcuts	install	1.2ubuntu0.16.04.1
sessioninstaller	install	0.20+bzr150-0ubuntu4.1
sgml-base	install	1.26+nmu4ubuntu1
shared-mime-info	install	1.5-2ubuntu0.1
shotwell	install	0.22.0+git20160108.r1.f2fb1f7-0ubuntu1.1
shotwell-common	install	0.22.0+git20160108.r1.f2fb1f7-0ubuntu1.1
signon-keyring-extension	install	0.6+14.10.20140513-0ubuntu2
signon-plugin-oauth2	install	0.23+16.04.20151209-0ubuntu1
signon-plugin-password	install	8.58+16.04.20151106-0ubuntu1
signon-ui	install	0.17+16.04.20151125-0ubuntu1
signon-ui-service	install	0.17+16.04.20151125-0ubuntu1
signon-ui-x11	install	0.17+16.04.20151125-0ubuntu1
signond	install	8.58+16.04.20151106-0ubuntu1
simple-scan	install	3.20.0-0ubuntu1
snapd	install	2.32.9
snapd-login-service	install	1.13-0ubuntu0.16.04.1
sni-qt:amd64	install	0.2.7+16.04.20170217.1-0ubuntu1
software-properties-common	install	0.96.20.7
software-properties-gtk	install	0.96.20.7
sound-theme-freedesktop	install	0.8-1
speech-dispatcher	install	0.8.3-1ubuntu3
speech-dispatcher-audio-plugins:amd64	install	0.8.3-1ubuntu3
speedometer	install	2.8-1
squashfs-tools	install	1:4.3-3ubuntu2.16.04.1
ssl-cert	install	1.0.37
ssmtp	deinstall	2.64-8ubuntu1
strace	install	4.11-1ubuntu3
subversion	install	1.9.3-2ubuntu1.1
sudo	install	1.8.16-0ubuntu1.5
suru-icon-theme	install	14.04+16.04.20180326-0ubuntu1
syslinux	install	3:6.03+dfsg-11ubuntu1
syslinux-common	install	3:6.03+dfsg-11ubuntu1
syslinux-legacy	install	2:3.63+dfsg-2ubuntu8
system-config-printer-common	install	1.5.7+20160212-0ubuntu2
system-config-printer-gnome	install	1.5.7+20160212-0ubuntu2
system-config-printer-udev	install	1.5.7+20160212-0ubuntu2
system-tools-backends	install	2.10.2-2
systemd	install	229-4ubuntu21.2
systemd-sysv	install	229-4ubuntu21.2
sysv-rc	install	2.88dsf-59.3ubuntu2
sysvinit-utils	install	2.88dsf-59.3ubuntu2
t1utils	install	1.39-2
tango-icon-theme	deinstall	0.8.90-5ubuntu1
tar	install	1.28-2.1ubuntu0.1
tcl	install	8.6.0+9
tcl8.6	install	8.6.5+dfsg-2
tcpd	install	7.6.q-25
tcpdump	install	4.9.2-0ubuntu0.16.04.1
teamviewer	install	13.1.8286
telnet	install	0.17-40
thermald	install	1.5-2ubuntu4
thunderbird	install	1:52.8.0+build1-0ubuntu0.16.04.1
thunderbird-gnome-support	install	1:52.8.0+build1-0ubuntu0.16.04.1
thunderbird-locale-en	install	1:52.8.0+build1-0ubuntu0.16.04.1
thunderbird-locale-en-us	install	1:52.8.0+build1-0ubuntu0.16.04.1
time	install	1.7-25.1
tk	install	8.6.0+9
tk8.6	install	8.6.5-1
tk8.6-blt2.5	install	2.5.3+dfsg-3
tmux	install	2.1-3build1
toshset	install	1.76-4
totem	install	3.18.1-1ubuntu4
totem-common	install	3.18.1-1ubuntu4
totem-plugins	install	3.18.1-1ubuntu4
transmission-common	install	2.84-3ubuntu3.1
transmission-gtk	install	2.84-3ubuntu3.1
tree	install	1.7.0-3
ttf-ancient-fonts-symbola	install	2.59-1
ttf-bitstream-vera	install	1.10-8
ttf-ubuntu-font-family	install	1:0.83-0ubuntu2
tzdata	install	2017c-0ubuntu0.16.04
ubuntu-artwork	install	1:14.04+16.04.20180326-0ubuntu1
ubuntu-core-launcher	deinstall	2.27.5
ubuntu-desktop	install	1.361.1
ubuntu-docs	install	16.04.4
ubuntu-drivers-common	install	1:0.4.17.7
ubuntu-fan	install	0.12.8~16.04.2
ubuntu-keyring	install	2012.05.19
ubuntu-minimal	install	1.361.1
ubuntu-mobile-icons	install	14.04+16.04.20180326-0ubuntu1
ubuntu-mono	install	14.04+16.04.20180326-0ubuntu1
ubuntu-release-upgrader-core	install	1:16.04.25
ubuntu-release-upgrader-gtk	install	1:16.04.25
ubuntu-session	install	3.18.1.2-1ubuntu1.16.04.2
ubuntu-settings	install	15.10.8
ubuntu-software	install	3.20.5-0ubuntu0.16.04.10
ubuntu-sounds	install	0.13
ubuntu-standard	install	1.361.1
ubuntu-system-service	install	0.3
ubuntu-touch-sounds	install	15.08
ubuntu-ui-toolkit-theme	install	1.3.1918+16.04.20160404-0ubuntu1
ubuntu-wallpapers	install	16.04.1-0ubuntu1
ubuntu-wallpapers-xenial	install	16.04.1-0ubuntu1
ucf	install	3.0036
udev	install	229-4ubuntu21.2
udisks2	install	2.1.7-1ubuntu1
ufw	install	0.35-0ubuntu2
unattended-upgrades	install	0.90ubuntu0.9
unity	install	7.4.5+16.04.20180221-0ubuntu1
unity-accessibility-profiles	install	0.1.10-0ubuntu3
unity-asset-pool	install	0.8.24+15.04.20141217-0ubuntu2
unity-control-center	install	15.04.0+16.04.20171130-0ubuntu1
unity-control-center-faces	install	15.04.0+16.04.20171130-0ubuntu1
unity-control-center-signon	install	0.1.8+16.04.20160201-0ubuntu1
unity-greeter	install	16.04.2-0ubuntu1
unity-gtk-module-common	install	0.0.0+15.04.20150118-0ubuntu2
unity-gtk2-module:amd64	install	0.0.0+15.04.20150118-0ubuntu2
unity-gtk3-module:amd64	install	0.0.0+15.04.20150118-0ubuntu2
unity-lens-applications	install	7.1.0+16.04.20160701-0ubuntu1
unity-lens-files	install	7.1.0+16.04.20151217-0ubuntu1
unity-lens-music	install	6.9.1+16.04-0ubuntu1
unity-lens-photos	install	1.0+14.04.20140318-0ubuntu1
unity-lens-video	install	0.3.15+16.04.20160212.1-0ubuntu1
unity-schemas	install	7.4.5+16.04.20180221-0ubuntu1
unity-scope-calculator	install	0.1+14.04.20140328-0ubuntu1
unity-scope-chromiumbookmarks	install	0.1+13.10.20130723-0ubuntu1
unity-scope-colourlovers	install	0.1+13.10.20130723-0ubuntu1
unity-scope-devhelp	install	0.1+14.04.20140328-0ubuntu1
unity-scope-firefoxbookmarks	install	0.1+13.10.20130809.1-0ubuntu1
unity-scope-gdrive	install	0.9+16.04.20151125-0ubuntu1
unity-scope-home	install	6.8.2+16.04.20160212.1-0ubuntu1
unity-scope-manpages	install	3.0+14.04.20140324-0ubuntu1
unity-scope-openclipart	install	0.1+13.10.20130723-0ubuntu1
unity-scope-texdoc	install	0.1+14.04.20140328-0ubuntu1
unity-scope-tomboy	install	0.1+13.10.20130723-0ubuntu1
unity-scope-video-remote	install	0.3.15+16.04.20160212.1-0ubuntu1
unity-scope-virtualbox	install	0.1+13.10.20130723-0ubuntu1
unity-scope-yelp	install	0.1+13.10.20130723-0ubuntu1
unity-scope-zotero	install	0.1+13.10.20130723-0ubuntu1
unity-scopes-master-default	install	6.8.2+16.04.20160212.1-0ubuntu1
unity-scopes-runner	install	7.1.4+16.04.20180209.1-0ubuntu1
unity-services	install	7.4.5+16.04.20180221-0ubuntu1
unity-settings-daemon	install	15.04.1+16.04.20160701-0ubuntu1
unity-webapps-common	install	2.4.17+15.10.20150616-0ubuntu2
unity-webapps-qml	install	0.1+16.04.20160114-0ubuntu1
unity-webapps-service	install	2.5.0~+16.04.20160201-0ubuntu1
unixodbc	install	2.3.1-4.1
unixodbc-dev	install	2.3.1-4.1
uno-libs3	install	5.1.6~rc2-0ubuntu1~xenial3
unzip	install	6.0-20ubuntu1
update-inetd	install	4.43
update-manager	install	1:16.04.12
update-manager-core	install	1:16.04.12
update-notifier	install	3.168.8
update-notifier-common	install	3.168.8
upower	install	0.99.4-2ubuntu0.3
upstart	install	1.13.2-0ubuntu21.1
ure	install	5.1.6~rc2-0ubuntu1~xenial3
ureadahead	install	0.100.0-19
usb-creator-common	install	0.3.2
usb-creator-gtk	install	0.3.2
usb-modeswitch	install	2.2.5+repack0-1ubuntu1
usb-modeswitch-data	install	20151101-1
usbmuxd	install	1.1.0-2
usbutils	install	1:007-4
util-linux	install	2.27.1-6ubuntu3.4
uuid-runtime	install	2.27.1-6ubuntu3.4
va-driver-all:amd64	install	1.7.0-1ubuntu0.1
vbetool	install	1.1-3
vdpau-driver-all:amd64	install	1.1.1-3ubuntu1
vim	install	2:7.4.1689-3ubuntu1.2
vim-common	install	2:7.4.1689-3ubuntu1.2
vim-runtime	install	2:7.4.1689-3ubuntu1.2
vim-tiny	install	2:7.4.1689-3ubuntu1.2
vino	install	3.8.1-0ubuntu9.2
virtualbox-5.1	install	5.1.38-122592~Ubuntu~xenial
wamerican	install	7.1-1
wbritish	install	7.1-1
webapp-container	install	0.23+16.04.20161028-0ubuntu2
webbrowser-app	install	0.23+16.04.20161028-0ubuntu2
wget	install	1.17.1-1ubuntu1.4
whiptail	install	0.52.18-1ubuntu2
whoopsie	install	0.2.52.5
whoopsie-preferences	install	0.18
wireless-regdb	install	2015.07.20-1ubuntu1
wireless-tools	install	30~pre9-8ubuntu1
wireshark	install	2.2.6+g32dac6a-2ubuntu0.16.04
wireshark-common	install	2.2.6+g32dac6a-2ubuntu0.16.04
wireshark-qt	install	2.2.6+g32dac6a-2ubuntu0.16.04
wpasupplicant	install	2.4-0ubuntu6.2
x11-apps	install	7.7+5+nmu1ubuntu1
x11-common	install	1:7.7+13ubuntu3
x11-session-utils	install	7.7+2
x11-utils	install	7.7+3
x11-xkb-utils	install	7.7+2
x11-xserver-utils	install	7.7+7
x11proto-composite-dev	install	1:0.4.2-2
x11proto-core-dev	install	7.0.31-1~ubuntu16.04.2
x11proto-damage-dev	install	1:1.2.1-2
x11proto-dri2-dev	install	2.8-2
x11proto-fixes-dev	install	1:5.0-2ubuntu2
x11proto-gl-dev	install	1.4.17-1
x11proto-input-dev	install	2.3.1-1
x11proto-kb-dev	install	1.0.7-0ubuntu1
x11proto-randr-dev	install	1.5.0-1
x11proto-render-dev	install	2:0.11.1-2
x11proto-xext-dev	install	7.3.0-1
x11proto-xf86vidmode-dev	install	2.3.1-2
x11proto-xinerama-dev	install	1.2.1-2
xauth	install	1:1.0.9-1ubuntu2
xbitmaps	install	1.1.1-2
xbrlapi	install	5.3.1-2ubuntu2.1
xclip	install	0.12+svn84-4
xcursor-themes	install	1.0.4-1
xdg-user-dirs	install	0.15-2ubuntu6.16.04.1
xdg-user-dirs-gtk	install	0.10-1ubuntu1
xdg-utils	install	1.1.1-1ubuntu1.16.04.3
xdiagnose	install	3.8.4.1
xdotool	install	1:3.20150503.1-2
xfonts-base	install	1:1.0.4+nmu1
xfonts-encodings	install	1:1.0.4-2
xfonts-scalable	install	1:1.0.3-1.1
xfonts-utils	install	1:7.7+3ubuntu0.16.04.2
xinit	install	1.3.4-3ubuntu0.1
xinput	install	1.6.2-1
xkb-data	install	2.16-1ubuntu1
xml-core	install	0.13+nmu2
xml-twig-tools	install	1:3.48-1
xorg	install	1:7.7+13ubuntu3
xorg-docs-core	install	1:1.7.1-1ubuntu1
xorg-sgml-doctools	install	1:1.11-1
xserver-common	install	2:1.18.4-0ubuntu0.7
xserver-xorg	install	1:7.7+13ubuntu3
xserver-xorg-core	install	2:1.18.4-0ubuntu0.7
xserver-xorg-input-all	install	1:7.7+13ubuntu3
xserver-xorg-input-evdev	install	1:2.10.1-1ubuntu2
xserver-xorg-input-synaptics	install	1.8.2-1ubuntu3
xserver-xorg-input-vmmouse	install	1:13.1.0-1ubuntu2
xserver-xorg-input-wacom	install	1:0.32.0-0ubuntu3
xserver-xorg-video-all	install	1:7.7+13ubuntu3
xserver-xorg-video-amdgpu	install	1.1.2-0ubuntu0.16.04.1
xserver-xorg-video-ati	install	1:7.7.0-1
xserver-xorg-video-fbdev	install	1:0.4.4-1build5
xserver-xorg-video-intel	install	2:2.99.917+git20160325-1ubuntu1.2
xserver-xorg-video-nouveau	install	1:1.0.12-1build2
xserver-xorg-video-qxl	install	0.1.4-3ubuntu3
xserver-xorg-video-radeon	install	1:7.7.0-1
xserver-xorg-video-vesa	install	1:2.3.4-1build2
xserver-xorg-video-vmware	install	1:13.1.0-2ubuntu3
xterm	install	322-1ubuntu1
xtrans-dev	install	1.3.5-1
xul-ext-ubufox	install	3.4-0ubuntu0.16.04.2
xz-utils	install	5.1.1alpha+20120614-2ubuntu2
yelp	install	3.18.1-1ubuntu4
yelp-xsl	install	3.18.1-1
zeitgeist-core	install	0.9.16-0ubuntu4
zeitgeist-datahub	install	0.9.16-0ubuntu4
zenity	install	3.18.1.1-1ubuntu2
zenity-common	install	3.18.1.1-1ubuntu2
zip	install	3.0-11
zlib1g:amd64	install	1:1.2.8.dfsg-2ubuntu4.1
zlib1g-dev:amd64	install	1:1.2.8.dfsg-2ubuntu4.1
